Montant,Ecart_Montant_Habituel,Nouveau_Destinataire,Heure_Transaction,Frequence_Transactions_24h,Delai_Depuis_Derniere_Min,Nb_Destinataires_Distincts_7j,Changement_Appareil,Fraude
2318.0,0.8416122911221523,0,3.0,0,332.1,1,0,0
16227.0,0.980364243956455,0,12.0,1,1057.5,1,0,0
10351.0,1.0545932831884106,0,15.0,2,57.7,2,0,0
12304.0,1.0087514390380845,0,13.0,3,240.0,4,0,0
11130.0,0.9414111279341879,0,11.0,1,209.8,2,0,0
8940.0,0.5978645183958207,0,8.0,3,280.1,0,0,0
16107.0,1.0585574228615424,0,10.0,2,218.7,3,0,1
12917.0,1.4820006382648798,0,15.0,2,774.8,0,0,0
27982.0,0.6243297620108004,0,23.0,3,327.9,2,0,0
50986.0,8.159904932272603,1,23.0,11,3.0,9,1,1
18629.0,0.6317248568410868,1,9.0,1,642.1,3,0,0
97569.0,5.443805944311358,1,1.0,7,4.5,5,1,1
1488.0,1.2181421702289261,0,6.0,2,821.6,1,0,0
6182.0,0.9452094243750856,1,8.0,1,403.3,3,0,0
18609.0,1.195438649376125,0,14.0,0,76.3,1,0,0
7276.0,0.9187181876389129,0,22.0,0,476.7,1,0,0
4933.0,1.0554137732273479,0,8.0,3,468.9,1,0,0
8507.0,0.987253205180601,0,7.0,6,150.5,2,0,0
17806.0,1.1725812242784546,0,15.0,2,399.1,5,0,0
12764.0,1.0430443039731423,0,7.0,5,129.6,1,0,0
28239.0,0.4677227888985295,0,15.0,3,334.6,1,0,0
31949.0,1.2869433501493546,0,11.0,1,42.7,1,0,0
31332.0,1.0117632369557188,1,11.0,2,183.5,3,0,0
12749.0,1.421944946707581,0,14.0,0,5.4,1,0,0
2670.0,0.45419112951151097,0,7.0,2,19.4,2,0,0
11182.0,1.1422828922547552,1,22.0,2,215.7,1,0,0
15241.0,1.0341979390205736,0,9.0,2,618.2,3,0,0
10679.0,0.9532279550624241,0,19.0,5,146.1,1,0,0
1721.0,1.140108085939026,0,9.0,2,697.0,4,1,0
1564.0,0.5950454264445455,0,21.0,3,83.2,2,0,0
8544.0,0.9774386036276027,0,23.0,1,276.3,2,0,0
9591.0,0.7830721232740541,0,18.0,3,82.2,0,0,0
2170.0,1.3315549405644194,0,7.0,1,239.3,4,0,0
120026.0,4.492814163656234,1,4.0,6,8.4,6,0,1
6121.0,0.825551636383085,0,16.0,1,545.8,0,0,0
11780.0,1.0639550475148103,0,10.0,0,544.4,0,0,0
20939.0,1.3633845328143375,0,15.0,0,106.6,0,1,0
71163.0,4.331776399221018,0,21.0,4,6.6,8,1,1
5294.0,0.8828507215086321,0,10.0,2,128.8,2,0,0
32954.0,0.8477079471145694,0,13.0,3,807.8,1,0,0
17319.0,3.559257184112896,0,22.0,6,11.7,10,1,1
7849.0,0.5048467101902572,0,17.0,5,41.3,2,0,0
20735.0,0.7251616233774223,0,8.0,2,300.4,2,0,0
38496.0,0.7984142301262851,0,9.0,2,235.4,3,1,0
3074.0,0.6334053861471325,1,16.0,4,1020.7,1,0,0
9413.0,1.0580428217116489,0,11.0,2,101.9,0,0,0
8548.0,0.9102744320947604,0,8.0,1,155.3,0,0,0
23200.0,1.1892183952836146,0,12.0,2,202.7,3,0,0
55340.0,5.933063340342713,1,1.0,5,46.2,14,1,1
25319.0,0.9682178229202281,0,14.0,1,63.5,4,0,0
15361.0,0.9595830860532633,0,16.0,1,517.0,1,0,0
5793.0,0.8449856524699857,1,17.0,0,360.6,0,0,0
8179.0,1.2030049351913183,1,9.0,0,187.3,3,0,1
3084.0,0.7450704757208393,0,14.0,2,163.9,1,0,0
26396.0,3.6351671582021607,1,22.0,7,8.0,4,1,1
41782.0,1.1093210686501023,0,9.0,0,3.8,0,0,0
7038.0,2.8264678240600336,1,23.0,7,13.8,9,1,1
5642.0,0.8661602991822663,0,20.0,1,627.6,2,0,0
28830.0,2.2740984992054414,1,4.0,5,38.5,4,0,1
26484.0,0.7539172241069286,0,10.0,1,786.1,3,0,0
19110.0,0.7639961977727201,1,8.0,3,612.4,0,0,0
22021.0,0.3526978527602548,0,15.0,0,29.0,5,0,0
35997.0,0.8809031443923818,1,19.0,2,124.3,3,0,0
23040.0,0.4983808277268821,0,18.0,1,197.7,0,0,0
1366.0,1.4131346966572633,0,13.0,1,959.7,4,0,0
4955.0,0.9810712335554277,0,9.0,3,98.1,4,1,0
42600.0,1.0879203541176963,0,23.0,2,36.4,2,0,0
1776.0,0.9925882527696568,0,13.0,1,9.5,6,1,0
4097.0,1.0287437938906485,0,19.0,4,441.6,3,0,0
39601.0,0.9324767880605246,0,10.0,0,30.7,1,1,0
16635.0,0.8768391613043257,0,17.0,5,370.9,2,0,0
25206.0,1.0971945967494046,0,11.0,2,358.6,1,0,0
5775.0,1.042650169304334,0,8.0,1,40.1,6,0,0
9572.0,0.9566333256455714,0,15.0,5,105.3,3,0,0
16308.0,1.2844154879008391,0,20.0,2,169.3,3,0,0
15561.0,1.322689365269619,0,17.0,4,82.7,5,0,0
14098.0,1.2093435710976548,1,14.0,1,2.3,3,0,0
17861.0,0.7110184889443152,0,10.0,2,324.8,4,0,0
33698.0,7.907486695154668,1,23.0,7,0.6,9,1,0
39847.0,3.549949280308857,0,3.0,4,1.1,12,1,1
20040.0,0.9345407588769228,0,16.0,1,55.0,3,0,0
12753.0,2.3638513131616232,1,1.0,3,28.8,4,1,1
21284.0,1.1852658215112524,0,18.0,1,702.1,1,0,0
49727.0,0.8524140663633386,0,11.0,0,373.4,0,0,0
15738.0,0.8985637741128185,0,16.0,1,210.8,3,0,0
3969.0,0.7070969714165276,0,13.0,1,98.3,2,0,0
3110.0,1.0412376465193296,1,20.0,3,577.6,2,0,0
27091.0,0.8799030264864302,0,19.0,1,273.1,4,0,0
4896.0,1.5009514738772949,0,14.0,1,246.5,2,0,0
6291.0,3.7874493733496695,1,3.0,5,11.1,3,1,1
9187.0,0.5927955260151594,1,12.0,2,306.1,3,0,0
32301.0,0.9992673935436849,0,7.0,1,775.1,3,0,0
37736.0,0.7247864496150002,0,12.0,2,169.0,5,0,0
19685.0,1.2743803764112265,0,9.0,1,408.4,1,0,0
17132.0,0.8529016567731985,0,14.0,2,537.2,1,0,0
31035.0,0.9114061581564472,0,18.0,4,1677.4,1,0,0
55864.0,3.3358132840514236,1,0.0,5,1.5,6,1,1
6776.0,1.0078239687202863,0,9.0,1,7.0,1,0,0
13518.0,0.9573382556448959,0,19.0,4,49.5,2,0,0
39139.0,0.1,0,23.0,3,26.6,9,1,1
4739.0,1.4283886970575208,0,10.0,2,337.7,1,0,0
10414.0,0.7662934465838886,0,9.0,1,314.7,3,0,1
3408.0,1.0661443111576243,0,13.0,0,1692.4,3,0,1
112135.0,4.829950735566014,1,5.0,9,7.5,7,1,1
3072.0,0.7758080832453577,0,9.0,1,47.2,1,0,0
19236.0,1.233904429661314,0,12.0,1,323.7,1,0,0
20751.0,1.41488314993964,0,17.0,0,129.6,4,0,0
13559.0,1.244226816038075,0,20.0,0,25.4,0,0,0
11600.0,1.1235907459653514,0,13.0,1,1154.0,1,0,1
55518.0,7.069135019194431,1,3.0,9,46.3,4,0,1
18863.0,0.9320948393717414,0,13.0,0,76.6,0,0,0
4655.0,1.1000550598176306,0,8.0,0,34.6,4,0,0
2532.0,0.516563360616145,0,18.0,2,135.1,2,0,0
4752.0,1.1788739088291162,0,13.0,2,348.4,1,0,0
9462.0,0.9743747410753417,0,10.0,1,603.5,3,0,0
450.0,0.9370867396083998,0,12.0,3,239.7,0,0,1
23263.0,1.083334045061968,0,14.0,1,4.1,2,0,0
79863.0,5.051998626954477,1,3.0,6,7.9,8,0,1
25504.0,1.116819067126287,0,9.0,0,933.7,3,0,0
47353.0,0.8360794675231102,0,18.0,2,640.0,2,0,0
40228.0,0.9684589879877459,0,8.0,0,183.2,4,0,0
5644.0,1.3596833125072287,0,11.0,2,870.7,1,0,0
58530.0,3.9093001917933003,1,21.0,10,4.5,5,1,1
9134.0,0.8473304656136418,0,13.0,1,366.6,3,0,0
26873.0,0.6621932045276226,0,10.0,3,108.0,5,0,0
8465.0,0.6748456264310634,1,14.0,0,794.5,1,0,0
10702.0,0.8286200274592204,0,14.0,0,11.3,5,0,0
20995.0,1.2022944231397343,0,8.0,2,6.2,3,0,0
1258.0,0.7279988542334268,0,17.0,2,41.1,3,0,0
19721.0,1.0950078517985735,0,16.0,3,322.0,8,0,0
4489.0,1.3316281678959672,0,15.0,1,11.8,3,1,0
15246.0,1.0780501141583843,0,14.0,4,283.8,2,0,0
5517.0,1.379567276759449,1,20.0,2,120.1,1,0,0
7908.0,1.1757899364653324,0,9.0,3,205.6,3,0,0
7973.0,1.1438897333274065,0,18.0,2,373.9,2,0,0
7922.0,0.8829422220672211,0,11.0,1,604.1,1,0,0
63278.0,5.237306352448158,0,21.0,5,0.3,5,1,1
19704.0,1.0910327242183964,0,12.0,1,233.9,1,0,1
3538.0,0.740324261313954,1,14.0,1,71.9,5,0,0
2367.0,0.9866803638075393,0,11.0,2,27.1,0,0,0
23919.0,0.9188964061432379,0,12.0,3,221.6,4,0,1
9341.0,0.975367221228031,0,18.0,0,564.9,4,0,0
67456.0,7.276101932158696,1,0.0,7,27.2,6,1,1
17838.0,1.2148130285190162,1,13.0,1,1831.8,3,0,0
4379.0,1.0560645515333307,0,8.0,0,158.9,3,0,0
7183.0,1.484925037756907,0,12.0,2,58.9,3,0,0
49362.0,0.9440018136768917,0,9.0,1,234.3,1,0,0
9165.0,1.4485639008521904,0,12.0,2,4.2,3,0,0
53220.0,3.813743865146059,1,4.0,7,29.2,3,0,1
5760.0,0.8390766734842361,0,12.0,1,460.8,2,0,0
60390.0,1.0811832589555168,1,10.0,1,184.4,2,0,0
1838.0,1.400726223210575,0,17.0,3,1546.0,0,0,0
5858.0,0.8627072366013334,0,17.0,1,76.3,3,0,0
11192.0,1.3303051957980474,0,9.0,2,28.7,5,0,0
6881.0,1.2888815727623772,0,15.0,2,554.1,4,0,0
2493.0,0.5276808062882026,0,15.0,0,40.1,3,0,0
41564.0,3.4225289820378473,0,23.0,10,8.3,5,0,1
31963.0,0.8638847774964405,0,10.0,1,92.3,0,0,0
45873.0,1.1807549954664514,0,12.0,1,236.1,3,0,0
17586.0,1.3487728843301965,0,10.0,3,172.8,1,0,0
11745.0,0.9609161427558787,0,18.0,2,482.6,2,0,0
6314.0,1.0253416811772262,0,19.0,1,499.0,2,0,0
44474.0,0.6467483873978084,0,16.0,2,617.5,2,0,0
2332.0,0.8040491516866556,0,8.0,1,49.4,2,0,0
31936.0,1.1374674961227242,0,12.0,1,226.2,7,0,0
21033.0,1.1152951663886896,0,17.0,1,60.4,3,0,1
74769.0,3.590713710151833,1,3.0,5,44.8,7,0,1
5782.0,1.1795439056736847,0,17.0,6,15.1,5,0,0
11756.0,1.2489149882619663,0,12.0,1,355.3,4,0,0
19787.0,1.4457577481477355,0,12.0,1,203.8,3,0,0
8328.0,1.1488475736811914,0,15.0,0,139.5,3,0,0
7485.0,1.2132091162095606,0,13.0,0,100.7,3,0,0
72169.0,4.98786524849294,0,3.0,7,15.5,7,1,1
6709.0,0.812854282427085,0,16.0,2,647.4,4,0,0
6983.0,0.5973284339006502,0,9.0,4,218.2,1,0,0
14625.0,0.9986887693724629,0,15.0,0,275.9,4,0,0
8943.0,1.2907046830296842,0,16.0,0,171.6,2,0,0
31759.0,3.508323297657478,0,5.0,3,38.8,11,0,1
6598.0,1.5385794350518194,0,11.0,1,531.9,1,0,0
18223.0,0.43215572789987833,0,12.0,1,318.9,1,0,0
6453.0,1.1252048055247292,0,12.0,0,509.7,4,0,0
16775.0,0.5975722214358319,0,17.0,3,315.7,4,0,0
34244.0,1.4136310094114568,0,16.0,2,63.2,2,0,0
19575.0,1.059093830088949,0,16.0,1,169.8,2,0,0
51376.0,0.6999196216301767,0,19.0,4,147.4,0,0,0
37405.0,0.81030213923609,0,6.0,0,410.3,4,0,0
16844.0,1.2993286835718059,0,23.0,1,331.2,1,0,0
6783.0,0.9336037302302024,0,14.0,0,1047.6,1,0,0
11698.0,1.222844693056202,0,8.0,2,474.4,1,0,0
14890.0,1.1087921678287624,1,11.0,4,363.0,1,0,0
7369.0,0.9711665294836022,0,8.0,1,464.5,3,0,0
4627.0,1.2166117527674427,0,13.0,1,46.5,2,0,0
27370.0,0.7430736990758631,1,18.0,2,1040.4,2,0,0
21258.0,1.2628217162936166,0,13.0,2,47.5,1,0,0
6191.0,1.149429498203707,0,22.0,2,540.3,1,0,0
7744.0,1.2507163212613825,0,16.0,1,331.4,2,0,0
12115.0,1.067541763755922,1,10.0,1,190.7,1,0,0
17341.0,1.1185971436888684,0,11.0,2,251.1,3,0,0
13131.0,0.8062198190965547,1,21.0,2,109.0,3,0,0
22932.0,1.236688025501842,0,20.0,2,253.9,4,0,0
12304.0,1.3514229057015694,0,17.0,2,46.1,2,0,0
11017.0,1.3385022671505649,0,22.0,1,71.6,3,0,0
45541.0,1.4428217487613102,1,21.0,6,11.9,8,0,1
10426.0,1.068408716279007,1,13.0,3,319.0,2,0,0
35065.0,1.449424959448701,0,18.0,4,114.7,1,0,0
5762.0,0.5682869515556295,0,12.0,1,45.6,0,0,0
8031.0,1.0353451430563991,0,21.0,4,428.8,2,0,0
7097.0,1.1163666068341362,0,17.0,3,415.9,2,0,0
4136.0,1.0692483687700864,0,19.0,1,34.4,2,0,0
19106.0,1.1659503237477917,0,12.0,2,110.0,1,0,0
3297.0,0.7285054041721148,0,13.0,0,3031.5,2,0,0
46080.0,1.1228860647737355,1,11.0,1,260.1,3,0,0
13241.0,0.8405815438623224,0,11.0,2,840.0,2,0,0
13662.0,1.1583842687661456,0,20.0,5,184.7,1,0,0
22165.0,1.0078437765391517,0,17.0,2,212.4,2,1,0
31358.0,0.8179388916270591,0,12.0,3,150.7,0,0,0
17032.0,1.081291885263931,0,21.0,0,67.7,1,0,0
34238.0,4.103330813467304,1,23.0,7,27.1,11,0,1
6555.0,0.8011359583163962,0,14.0,1,173.6,2,0,0
8293.0,1.159577589535933,0,14.0,0,86.9,1,0,0
141946.0,0.9050745004190022,0,0.0,2,12.9,7,1,1
19280.0,0.7117142973821915,0,11.0,1,704.9,4,0,0
2521.0,1.5483358465187034,0,20.0,1,187.8,2,0,0
27114.0,0.8523344118690049,0,9.0,0,149.5,0,0,0
6576.0,1.0079295332394527,0,16.0,2,273.6,0,0,0
21214.0,1.0450954049926153,0,6.0,1,384.3,4,0,0
15559.0,1.215768599922251,0,17.0,2,45.2,0,1,0
34545.0,5.607419853283127,1,23.0,6,32.1,6,1,1
18263.0,3.9666012215346056,1,23.0,6,0.7,4,0,1
22111.0,1.1342763741157271,0,13.0,2,259.7,2,0,0
6502.0,1.0974252225976338,0,14.0,1,181.9,3,0,0
6923.0,1.3595182966901385,0,7.0,2,4.2,1,0,0
9942.0,0.9274776883496243,0,12.0,0,34.2,3,0,0
25482.0,1.187108424709461,0,17.0,1,100.0,3,0,0
8321.0,1.0580183529147853,0,22.0,1,495.8,3,0,1
14775.0,1.3731236160035514,1,13.0,4,183.5,3,0,0
31053.0,1.9651117144944914,1,4.0,6,12.4,8,1,1
24702.0,0.8694192933200928,1,11.0,2,591.3,4,0,1
53842.0,3.2537042173169652,1,2.0,8,11.0,3,1,1
28116.0,1.1120203367437642,0,15.0,0,333.9,2,0,0
29703.0,4.787667912325943,0,4.0,6,15.8,11,1,1
33124.0,0.8579121320762424,0,18.0,1,126.0,2,0,0
108175.0,4.4813260586206685,1,3.0,7,14.5,10,1,1
11487.0,0.9581856639342683,1,20.0,1,476.6,0,0,0
44479.0,6.043848466578544,1,21.0,2,22.7,6,1,1
104952.0,4.277150577095869,1,5.0,8,9.2,2,0,1
9506.0,0.9778677495160824,0,23.0,4,301.3,3,0,0
19657.0,1.3057793940660676,0,16.0,0,268.3,0,0,0
27307.0,1.0649390967343646,0,15.0,0,41.6,1,0,0
79015.0,3.0481625849474456,0,22.0,4,16.0,7,0,1
31974.0,5.91023816092914,1,2.0,4,11.4,17,1,1
13309.0,0.8870114235185014,0,17.0,1,545.2,4,0,0
124584.0,4.830059983839442,1,0.0,7,2.8,11,0,1
23265.0,1.11575371198992,0,14.0,1,1258.4,1,0,0
5567.0,1.0587966555728532,0,12.0,2,118.9,0,0,0
143046.0,7.085073016388831,1,3.0,4,19.4,3,0,1
21206.0,0.7970363044291919,1,7.0,1,204.3,1,0,0
5391.0,1.3298822935074535,0,11.0,2,284.6,2,0,0
12040.0,1.1889341624982386,1,18.0,0,59.6,2,0,0
47799.0,1.2554950485819576,0,13.0,1,26.8,0,0,0
24831.0,1.099018744442362,0,11.0,1,303.0,2,0,0
9589.0,0.8536243492251533,0,21.0,5,14.7,2,0,1
9718.0,0.8973567296064774,0,16.0,1,487.2,4,0,0
19315.0,1.2842958484764915,0,19.0,2,242.4,1,1,0
31229.0,3.9091163451623645,1,3.0,5,13.5,10,1,1
18905.0,2.4044990714250187,1,4.0,8,3.5,13,1,1
12708.0,1.2816669056979584,1,10.0,2,11.7,4,0,0
3868.0,1.2961418852228133,0,11.0,1,417.2,2,0,0
26515.0,0.5473415437594138,0,19.0,2,865.4,2,0,0
3395.0,0.7533542970370299,0,18.0,0,161.3,3,0,0
36165.0,0.7900756256426504,0,18.0,0,99.0,1,1,0
23756.0,1.0883748221114462,0,17.0,0,164.6,2,0,0
16521.0,0.7265836295166883,1,3.0,1,29.8,0,0,0
42753.0,1.2276769878250242,0,8.0,2,522.0,2,0,0
29375.0,0.7060699978964107,0,23.0,0,142.4,2,0,0
28306.0,0.9703094437831477,0,8.0,3,150.9,1,0,0
2569.0,0.7738622679735299,0,19.0,1,119.0,1,0,0
14135.0,0.9989126001639967,0,10.0,1,119.3,2,0,0
12979.0,0.8931674783192597,0,11.0,3,387.6,0,0,0
8980.0,0.7623930210174104,0,18.0,0,67.0,4,0,0
14644.0,0.7853864556464406,0,17.0,1,110.4,0,0,0
9828.0,0.8086983441828574,0,16.0,0,71.9,3,0,0
1800.0,0.7532600234682975,0,23.0,1,733.1,0,0,0
43397.0,3.9344061709177867,1,0.0,8,8.4,8,0,1
18539.0,1.2655792054467103,0,15.0,2,792.8,2,0,0
3236.0,0.9170363972314601,0,14.0,1,202.7,1,0,0
86700.0,4.03707066101168,0,3.0,7,31.9,9,1,1
29971.0,1.2332857576002867,0,14.0,0,133.2,1,0,0
9854.0,1.053618768074257,0,14.0,2,299.6,1,0,0
7544.0,1.3187688180395711,0,13.0,2,485.5,0,0,0
6595.0,1.1002488447520906,0,15.0,0,27.7,2,0,0
14476.0,0.8890313642687182,0,7.0,0,917.9,1,0,0
20497.0,0.9719232934075624,0,11.0,7,181.2,1,0,0
17901.0,1.2342116306768942,0,17.0,1,304.3,1,0,0
22970.0,0.8786107209094122,0,14.0,3,15.0,2,0,0
17751.0,1.309409502405094,0,11.0,1,779.2,3,0,0
25132.0,1.1601944042770005,0,14.0,2,322.8,2,0,0
40254.0,0.9111636680836583,0,10.0,0,136.7,1,0,0
8912.0,0.5451850296556362,0,7.0,2,203.6,1,0,0
28813.0,1.0243955602321173,0,12.0,2,435.8,1,0,0
2085.0,0.6346435913288225,0,14.0,2,827.6,1,0,1
11930.0,1.6396828554951546,0,17.0,1,557.2,4,0,0
14954.0,1.104609231977283,0,19.0,1,31.5,2,0,0
1634.0,0.8339666003860275,0,16.0,2,390.1,3,0,0
8726.0,1.012549836356648,0,16.0,2,228.5,0,0,0
13538.0,0.7180073338593309,0,18.0,6,165.4,0,0,0
30904.0,8.054460970741648,1,22.0,2,13.9,7,0,1
14691.0,0.9778111722134709,0,12.0,0,21.3,3,0,0
6698.0,1.5449723270704911,0,16.0,1,646.7,2,0,0
16091.0,1.0468410602628164,0,11.0,1,17.5,3,0,0
5397.0,0.9097512320586809,1,8.0,4,211.8,7,0,0
15731.0,0.7641749407928363,0,8.0,1,250.9,2,1,1
16112.0,1.1770163830025338,0,13.0,2,661.8,4,0,0
12046.0,1.1510525868079613,0,17.0,3,407.6,1,0,0
5328.0,1.0411421113462447,0,18.0,1,3.7,1,0,0
7810.0,1.3862635095026006,0,20.0,1,276.6,1,0,0
7752.0,0.9605462950705761,0,17.0,2,720.1,3,0,0
17415.0,0.5411795506409718,1,15.0,0,625.5,2,1,0
53205.0,3.1586303924107044,1,0.0,6,11.8,7,0,0
11128.0,1.1505091249881274,0,17.0,2,31.1,1,0,0
8926.0,1.137850497714579,0,19.0,1,1994.1,1,0,1
21398.0,0.7680903467083997,1,11.0,2,13.3,1,0,0
32464.0,1.0635607340695448,1,12.0,2,191.0,2,0,0
10046.0,1.1006546698422726,0,8.0,1,740.4,0,1,0
11385.0,1.1053121910112065,0,7.0,3,503.2,2,0,0
11415.0,1.0460423727547787,0,10.0,2,301.8,1,0,0
7976.0,0.4384385320879465,0,14.0,0,248.6,0,0,1
14795.0,1.3063928806787841,0,18.0,2,37.6,1,1,0
20995.0,1.1382912868989765,0,15.0,1,117.7,1,0,0
24750.0,1.1631386756033837,0,16.0,1,167.4,0,0,0
16276.0,0.942915921682482,0,18.0,1,156.8,2,0,0
5008.0,0.6480778949322861,0,8.0,0,571.3,3,0,0
4021.0,1.6173916991817965,0,17.0,1,127.7,2,0,0
18089.0,0.963438604845661,0,12.0,1,422.9,0,0,1
693.0,0.811631281229007,0,20.0,2,158.4,2,0,0
11689.0,1.4043119513294995,1,13.0,2,1137.9,1,0,0
15085.0,0.9612458242721231,0,8.0,0,143.6,4,0,0
1841.0,0.8010684493227892,0,11.0,1,503.1,2,1,0
11230.0,0.875085950478761,0,12.0,2,471.3,1,0,0
2810.0,0.6234650579418171,0,7.0,2,173.6,3,0,0
7043.0,1.1687434372371888,0,13.0,2,34.6,5,0,0
8988.0,0.9900350667224318,0,18.0,5,456.3,2,0,0
3318.0,0.9088396510502893,0,11.0,3,327.0,1,0,0
44722.0,0.7811959179349478,0,14.0,2,473.8,2,0,0
17040.0,0.7674391537482258,0,12.0,3,5.4,2,0,0
1358.0,1.2189599450757032,0,11.0,1,664.3,0,0,0
130337.0,6.15117054804368,1,23.0,8,28.0,4,0,1
4040.0,1.1219932140282922,0,22.0,2,389.1,4,0,0
21318.0,0.9015433953137737,1,11.0,2,579.4,5,0,0
36117.0,3.2538581417339145,1,2.0,5,72.3,3,0,1
47340.0,7.185230497824558,1,22.0,8,60.4,7,0,1
7110.0,0.7725446436901112,0,8.0,0,1093.3,2,0,0
26183.0,0.45471104631734593,0,14.0,2,237.1,4,0,0
38003.0,1.0242544419057138,0,14.0,0,208.2,2,0,0
13378.0,1.0903278186469638,0,17.0,2,331.2,2,0,0
5882.0,1.0885209705071006,0,12.0,1,647.1,1,0,0
52401.0,2.779428839300448,1,23.0,6,0.9,7,1,1
7860.0,0.8426624762814326,0,9.0,1,189.1,0,0,0
2075.0,1.2340430167028469,1,11.0,5,1154.4,1,0,0
5667.0,0.9481081587902033,0,15.0,2,496.4,2,0,0
14920.0,1.2711265731486354,0,16.0,0,163.3,2,0,0
30486.0,1.0652638485150219,0,13.0,2,321.5,2,0,0
14619.0,1.1042937705658062,0,16.0,1,23.0,2,0,0
19806.0,1.571498121167925,0,15.0,2,332.4,2,0,0
14228.0,0.9429775241703725,0,11.0,1,119.4,1,0,0
11964.0,0.7014993360174998,1,14.0,1,73.0,1,0,0
5506.0,3.6320158451805074,1,5.0,3,16.8,2,0,1
5269.0,1.5388218995723866,0,13.0,1,938.2,0,0,0
29422.0,1.0571345833528534,1,23.0,3,57.7,2,0,0
53970.0,8.120969839948753,1,2.0,5,38.2,4,0,1
21558.0,0.790099250280578,0,11.0,3,178.2,2,0,0
8080.0,1.1337916136253354,0,13.0,1,87.2,1,0,0
6884.0,0.5813202836012776,0,16.0,3,245.5,0,0,0
36830.0,1.1797017014369655,1,11.0,3,374.5,2,0,0
6385.0,1.1444628058320354,0,23.0,1,168.4,3,0,0
6957.0,0.6403238006365021,0,11.0,1,179.1,1,0,0
17448.0,0.9801425105919481,0,14.0,1,204.1,0,0,0
20764.0,0.9369189858521658,0,20.0,0,114.5,2,0,0
10213.0,1.1826294098325527,1,9.0,3,336.6,1,0,0
12748.0,1.1492117065298948,0,17.0,1,224.1,1,0,0
55385.0,6.027571000648059,1,2.0,6,3.8,8,1,1
6505.0,0.9700037961779234,0,8.0,4,540.7,2,0,0
5658.0,0.9687552096754938,0,17.0,3,540.2,0,0,0
19894.0,0.5877734439211948,1,13.0,1,298.9,2,0,0
30878.0,0.9110005548719445,0,12.0,0,1228.4,0,0,0
49442.0,0.7221975179993794,0,13.0,0,563.5,0,0,0
13452.0,0.688353126489286,0,18.0,3,18.7,3,0,0
18686.0,0.6777874925302172,0,17.0,3,136.1,1,0,0
4989.0,1.3379272763431138,0,17.0,1,220.4,1,0,0
15095.0,0.8991908657080494,1,11.0,0,479.1,1,0,0
80721.0,1.6966789306007892,1,0.0,2,48.7,11,1,0
13033.0,1.1944731572345433,0,13.0,1,468.8,1,0,0
13376.0,0.8021479585093637,0,15.0,1,391.9,3,0,0
29940.0,0.8793088588492194,0,16.0,2,228.2,3,0,0
7605.0,1.1147457251115163,0,12.0,2,663.1,4,0,0
16355.0,1.3406619357518108,0,16.0,0,416.8,4,0,0
25540.0,0.975397229151928,0,14.0,0,377.0,1,0,0
1748.0,1.0144286039698691,0,10.0,2,528.5,2,0,1
33092.0,1.3533827914616026,0,17.0,2,637.9,2,0,0
28000.0,0.7906107554936974,0,19.0,0,37.5,4,0,0
31854.0,1.0547281303889162,0,17.0,2,131.3,1,0,1
17120.0,1.0838590166956985,0,15.0,1,65.3,1,0,0
77220.0,1.6005162038794376,1,5.0,7,0.9,8,0,1
8797.0,0.83472407077657,0,10.0,0,514.6,1,0,0
1304.0,2.8626280863348548,1,23.0,6,4.4,5,0,1
4802.0,1.0446654956741972,0,14.0,1,352.3,3,0,0
21505.0,5.790521451126587,0,1.0,6,48.6,3,1,1
1916.0,1.0374157837918858,0,13.0,1,396.7,2,0,0
5407.0,1.019388703311605,0,15.0,1,896.3,2,0,0
15965.0,1.0909046993931315,0,15.0,1,387.6,2,0,0
5617.0,0.8164747749424546,0,16.0,3,112.4,1,0,0
15054.0,1.055466084594295,0,11.0,1,314.5,1,0,0
22753.0,1.1906830182957102,0,20.0,1,1893.4,7,0,0
70183.0,3.459108782800321,1,21.0,5,4.1,6,1,1
18222.0,0.889856295966731,0,15.0,2,216.3,3,0,0
35161.0,1.2407441887466406,0,11.0,2,869.1,0,0,0
10260.0,1.3581342365926812,1,21.0,3,490.5,1,0,0
21367.0,4.5523973641646664,0,1.0,5,18.8,10,0,1
8678.0,1.0490474146863225,0,13.0,3,373.2,1,0,0
5889.0,0.9773899632515964,0,16.0,1,170.5,1,0,0
11531.0,0.20296341801545525,0,13.0,2,285.7,1,0,0
12140.0,1.2812045065764601,0,8.0,1,1.4,4,0,0
4767.0,0.8107920790779091,0,20.0,0,233.9,0,0,0
7305.0,1.0560217530572154,0,7.0,1,1092.7,6,0,0
25829.0,7.7435537937519,1,5.0,7,23.8,5,1,1
5537.0,1.0487624950487695,0,13.0,0,258.8,0,0,0
6310.0,0.9473577591817643,0,4.0,1,458.0,2,0,0
3098.0,1.0139163508773668,1,16.0,3,540.0,0,0,0
52415.0,1.5049838171998728,0,17.0,0,355.9,1,0,0
2007.0,0.757075583785935,0,15.0,2,199.6,2,0,0
1934.0,1.0710262022241772,1,16.0,1,84.3,0,0,0
29032.0,1.1727921338144718,0,18.0,1,53.2,2,0,0
12357.0,1.1191459508036476,0,13.0,2,391.4,0,0,0
4164.0,0.7826676343374559,0,21.0,0,582.4,1,0,0
1312.0,1.3745835269448783,0,12.0,4,642.5,3,0,0
73714.0,2.788622562125564,1,22.0,4,18.8,6,1,1
