Duree_Connexion,Octets_Source_Vers_Dest,Octets_Dest_Vers_Source,Taux_Paquets_Secondes,Fenetre_TCP_Moyenne,Ports_Dest_Distincts,Connexions_Simultanees,Taux_Erreur_CheckSum,Frequence_SYN_Flags
51390.85,1796.58,1105.51,234.26,4096,6,5.0,0.0276,0.1339
10426.14,1348.11,5297.28,229.65,2048,6,7.0,0.0331,0.0621
44325.22,2725.92,3165.61,88.45,8192,6,2.0,0.049,0.1292
33520.39,1795.91,1314.15,48.23,16384,1,6.0,0.0485,0.0204
4564.37,2844.8,585.48,102.7,4096,6,4.0,0.0455,0.0897
30860.92,1796.08,331.7,115.94,37888,2,6.0,0.0292,0.0847
74209.61,9747.7075,1697.15,264.71000000000004,1024,1,3.0,0.048,0.3319
22879.23,3900.84,9663.64875,76.88,2048,3,7.0,0.07894999999999999,0.1097
20161.66,2543.19,1111.83,98.53,8192,1,4.0,0.0234,0.1991
61240.75,8022.33,5194.78,116.89,16384,0,7.0,0.0415,0.0806
81929.76,1018.47,727.37,96.38,4096,2,4.0,0.0179,0.1655
68138.47,9747.7075,1168.79,264.71000000000004,37888,0,4.0,0.0473,0.3319
13616.46,3868.13,1345.4,31.13,2048,1,3.0,0.0212,0.1996
47734.36,2225.54,1207.75,84.0,2048,6,4.0,0.0491,0.1395
22510.59,897.49,3162.36,139.7,8192,0,7.0,0.0349,0.123
29107.33,2222.83,7748.35,114.39,16384,0,5.0,0.0106,0.1752
12168.93,4781.34,2031.93,114.71,8192,2,3.0,0.0016,0.0573
42609.07,1255.36,6375.05,18.68,37888,2,8.0,0.0485,0.0593
13117.7,9747.7075,9663.64875,264.71000000000004,1024,1,2.0,0.036,0.3319
106789.26,9747.7075,2671.32,264.71000000000004,1024,3,3.0,0.0223,0.3319
17900.96,2271.38,2861.87,136.35,2048,1,7.0,0.0422,0.1932
29225.3,3665.78,5728.79,11.85,16384,4,4.0,0.07894999999999999,0.0477
1143.32,7077.32,5786.08,27.92,16384,1,4.0,0.0185,0.1859
20156.83,1831.27,1581.48,6.32,1024,2,3.0,0.035,0.0232
20496.22,4172.79,2489.11,219.55,8192,6,2.0,0.002,0.0277
10245.78,2790.56,697.6,105.78,8192,2,7.0,0.07894999999999999,0.0107
146424.37624999997,2791.35,3546.59,54.04,37888,2,5.0,0.0189,0.0466
109720.66,5220.03,3684.33,68.46,4096,1,7.0,0.0499,0.1455
78170.79,441.85,552.01,77.13,16384,2,6.0,0.0287,0.0839
13221.45,1604.53,689.89,61.81,2048,3,6.0,0.0104,0.1575
146424.37624999997,272.11,1373.91,45.36,8192,2,4.0,0.002,0.1421
7617.27,2911.28,5776.65,89.35,2048,3,6.0,0.0139,0.0496
45734.6,4492.68,613.69,35.5,2048,1,8.0,0.0367,0.0855
15600.47,3236.41,9663.64875,26.73,2048,2,0.0,0.0118,0.1363
1364.76,1299.72,4169.44,24.24,8192,0,1.0,0.0061,0.0146
6091.9,2989.14,2994.53,87.15,37888,3,3.0,0.0193,0.114
86612.93,3621.48,2009.18,53.15,1024,0,9.0,0.0439,0.0594
9632.51,3201.16,1995.72,244.73,16384,6,3.0,0.0319,0.0835
62503.12,2234.57,3213.07,98.76,2048,1,2.0,0.002,0.0346
131004.46,4050.24,1528.51,14.3,8192,2,4.0,0.0397,0.1536
128820.93,1350.53,1141.8,11.35,37888,0,1.0,0.0199,0.0489
8229.01,3488.36,5887.2,91.51,4096,1,7.0,0.0118,0.1946
1336.28,1781.68,2666.47,64.29,8192,4,5.0,0.0233,0.073
7352.45,1724.68,2003.89,30.14,4096,1,3.0,0.0097,0.0172
8435.93,3613.74,4657.78,129.2,16384,1,2.0,0.07894999999999999,0.0395
23640.07,4242.33,6353.04,114.44,37888,6,2.0,0.0308,0.0048
53064.14,3125.03,7730.24,41.67,16384,1,4.0,0.0404,0.0082
22878.22,511.73,959.66,32.31,8192,1,5.0,0.0063,0.0638
63536.42,6226.13,757.58,102.47,1024,2,4.0,0.0057,0.1341
13518.21,3432.29,2511.04,122.66,4096,2,3.0,0.0356,0.1825
2360.83,1574.94,2244.22,13.22,37888,0,7.0,0.0331,0.1667
55262.86,2560.7,2120.88,120.54,4096,5,4.0,0.0044,0.0006
39605.82,2996.75,1279.81,53.95,37888,2,4.0,0.048,0.1622
3901.72,1268.52,389.97,124.83,8192,0,8.0,0.0047,0.0549
95160.98,904.27,2023.77,38.15,16384,1,4.0,0.0292,0.0984
7247.21,9661.03,3275.6,141.33,8192,3,8.0,0.0002,0.067
50676.87,4157.34,2643.87,122.24,8192,2,6.0,0.0113,0.1978
52035.98,973.59,1827.29,117.33,37888,1,10.0,0.0105,0.0326
146424.37624999997,1588.14,2882.89,42.08,37888,0,3.0,0.0267,0.0278
103163.54,1018.32,1393.8,63.21,16384,1,7.0,0.0397,0.0282
22958.61,3393.39,2465.8,58.26,4096,2,7.0,0.0458,0.0421
22314.41,1281.01,9260.8,20.48,16384,0,5.0,0.07894999999999999,0.0122
53125.32,2235.56,2015.71,146.71,16384,2,6.0,0.0192,0.1131
35495.59,9747.7075,2778.44,264.71000000000004,4096,3,7.0,0.0222,0.3319
36866.93,1978.55,9011.8,97.64,2048,1,3.0,0.003,0.1498
7086.73,4892.18,7884.39,102.39,4096,1,6.0,0.0268,0.0808
5227.36,617.9,5197.19,93.29,16384,0,9.0,0.0391,0.1168
28440.47,3772.67,1366.35,11.06,37888,0,5.0,0.07894999999999999,0.1603
28106.22,1934.17,1350.0,56.96,16384,2,2.0,0.0406,0.0049
7505.48,4001.17,5642.37,149.82,16384,0,3.0,0.0313,0.1735
7313.81,1267.47,802.91,111.9,16384,2,6.0,0.0123,0.0711
17885.57,1005.45,2666.52,78.71,1024,1,6.0,0.0485,0.0874
42.79,6039.5,2178.08,11.13,8192,2,3.0,0.0212,0.0298
145026.86,3493.65,1788.81,39.6,8192,2,2.0,0.0089,0.03
10730.89,9747.7075,5807.37,264.71000000000004,16384,3,5.0,0.0464,0.3319
2258.07,2200.45,256.12,205.33,2048,6,5.0,0.0293,0.0714
146424.37624999997,2425.09,6914.61,147.34,2048,2,4.0,0.0315,0.0932
1823.94,1443.35,3550.34,33.12,1024,1,9.0,0.0196,0.1214
16650.54,1057.53,4969.03,126.64,37888,6,2.0,0.07894999999999999,0.0593
51871.8,9747.7075,6961.44,264.71000000000004,16384,3,5.0,0.0217,0.3319
10610.5,4955.33,1365.98,73.21,1024,2,5.0,0.07894999999999999,0.1246
50194.78,554.44,828.97,35.38,8192,1,9.0,0.0059,0.1629
44778.5,4343.22,1638.75,146.65,8192,6,4.0,0.0285,0.0399
7756.5,1429.53,4094.0,125.27,4096,1,4.0,0.0232,0.0761
8742.47,2529.84,1015.7,76.17,37888,5,4.0,0.0295,0.0214
27728.59,1272.38,774.47,64.61,16384,2,10.0,0.0263,0.091
88953.88,4423.3,1431.59,52.49,16384,1,5.0,0.0339,0.1555
20727.53,3919.13,3295.18,59.13,8192,0,7.0,0.0428,0.0791
143310.29,1236.59,5338.06,98.93,4096,2,8.0,0.0239,0.1823
125554.31,672.15,3250.97,111.82,37888,6,1.0,0.0275,0.1025
37335.11,9747.7075,2866.07,264.71000000000004,8192,4,10.0,0.0127,0.3319
62053.32,9747.7075,5299.56,264.71000000000004,4096,3,2.0,0.032,0.3319
22587.28,1558.77,656.36,58.05,16384,0,5.0,0.0438,0.0083
68335.86,1027.81,9243.96,58.57,16384,1,8.0,0.0117,0.0032
17928.76,3332.53,4764.37,134.11,37888,1,7.0,0.0265,0.1456
82764.88,981.9,491.53,220.03,37888,6,6.0,0.0228,0.0543
26303.76,9747.7075,6624.5,264.71000000000004,1024,4,5.0,0.0174,0.3319
54322.47,1120.54,3263.9,122.63,2048,1,4.0,0.0197,0.0053
40934.97,9747.7075,4660.17,264.71000000000004,4096,3,5.0,0.0209,0.3319
17324.39,6147.23,4663.72,75.49,1024,0,5.0,0.0407,0.1323
44526.34,779.68,743.06,105.1,2048,5,6.0,0.0272,0.1961
110806.04,2108.76,941.16,64.89,16384,1,5.0,0.0149,0.1085
39174.78,1019.44,6237.22,32.68,4096,4,6.0,0.0152,0.1002
1363.14,1547.93,4845.14,133.02,4096,4,6.0,0.0171,0.0708
4648.83,2539.77,3998.07,134.61,4096,3,3.0,0.0017,0.1003
6579.33,1629.86,3751.17,34.11,8192,2,4.0,0.0225,0.1212
7101.62,6220.42,2930.3,130.85,4096,2,5.0,0.04,0.179
100905.41,4116.08,3312.83,6.38,16384,2,5.0,0.0026,0.1554
146424.37624999997,739.42,6165.71,30.37,37888,4,6.0,0.0349,0.1224
27521.89,2018.27,2309.77,38.15,37888,0,3.0,0.0005,0.0634
759.37,4597.84,1100.73,118.34,4096,2,3.0,0.0226,0.1246
47012.01,5716.23,2731.74,76.0,1024,6,3.0,0.0207,0.1807
75002.02,2655.33,1008.89,127.55,16384,4,3.0,0.0455,0.1863
93555.81,1558.13,706.12,7.74,1024,0,6.0,0.0234,0.1744
6610.38,2961.04,3368.63,134.23,2048,5,6.0,0.0169,0.0727
2205.53,2721.65,9663.64875,3.03,2048,0,4.0,0.0001,0.1099
20893.05,4615.82,2160.73,140.45,4096,0,4.0,0.0203,0.0165
11768.82,2592.8,1382.54,88.66,4096,3,7.0,0.035,0.0889
7833.75,9747.7075,6065.97,264.71000000000004,16384,0,5.0,0.004,0.3319
18659.3,1267.46,644.16,18.63,37888,1,6.0,0.07894999999999999,0.1942
79346.84,6628.22,5379.86,37.24,37888,4,3.0,0.0255,0.1587
112701.92,2267.6,871.79,119.59,16384,1,5.0,0.0447,0.1457
50394.66,609.82,4583.85,13.93,16384,4,3.0,0.0481,0.0798
23426.31,1629.01,2553.56,96.19,16384,6,0.0,0.0445,0.0636
63061.39,2300.93,1812.05,55.31,2048,2,7.0,0.0068,0.0615
26439.61,685.54,1601.92,98.11,16384,1,3.0,0.0295,0.0371
42153.5,7653.92,5009.51,148.13,37888,3,3.0,0.0114,0.0826
2370.4,5362.97,9663.64875,86.39,2048,1,5.0,0.0435,0.1287
25100.82,1172.12,687.89,67.31,8192,1,3.0,0.0331,0.0555
79154.16,3851.26,599.85,13.19,2048,2,7.0,0.0366,0.0458
6781.34,1832.84,1530.36,109.32,8192,0,7.0,0.0105,0.0284
2235.37,794.12,2243.02,105.84,16384,2,10.5,0.0173,0.0831
92124.45,2905.93,3674.19,148.37,1024,3,6.0,0.0252,0.1907
28660.1,4093.97,2464.9,65.24,4096,2,6.0,0.0014,0.042
1729.86,1097.33,1884.33,61.79,16384,3,4.0,0.0255,0.0605
146424.37624999997,1219.85,2892.98,48.23,2048,5,5.0,0.0216,0.1739
3947.67,2272.67,2085.75,118.73,37888,1,6.0,0.0027,0.1029
35614.73,1430.25,2477.87,114.48,8192,2,5.0,0.0444,0.0142
29025.18,557.75,6467.43,148.86,8192,3,4.0,0.0278,0.0468
19039.71,2299.0,514.01,119.18,8192,2,7.0,0.0131,0.0873
5450.18,1870.67,4617.6,35.87,37888,2,5.0,0.0395,0.1134
73559.29,2886.23,3493.61,0.51,1024,1,5.0,0.0201,0.1497
11585.64,2801.62,2223.21,89.57,8192,2,5.0,0.07894999999999999,0.1705
13491.91,1114.38,5201.77,88.81,4096,0,4.0,0.0321,0.1289
3632.46,2044.69,1872.34,101.01,37888,2,2.0,0.0334,0.0907
56416.02,1323.41,2238.09,111.26,2048,3,3.0,0.0089,0.1671
7836.78,1025.32,6180.61,34.58,16384,2,9.0,0.0048,0.0392
3257.55,2341.23,974.96,45.71,1024,1,6.0,0.0175,0.1931
27360.21,9747.7075,2755.87,264.71000000000004,16384,4,5.0,0.0112,0.3319
34561.9,920.58,8542.73,91.94,16384,1,3.0,0.0285,0.0253
13244.7,3406.23,1490.87,54.84,8192,0,6.0,0.0278,0.0157
37100.91,871.59,2361.01,66.74,4096,3,6.0,0.0235,0.1514
20342.85,316.71,7272.59,88.39,16384,0,3.0,0.0429,0.0706
31147.4,1666.73,6517.42,99.62,37888,1,5.0,0.0016,0.1606
15700.7,1118.55,4538.08,50.28,37888,6,3.0,0.0324,0.0199
14305.09,980.37,3673.33,110.74,1024,1,4.0,0.0026,0.1381
19758.69,330.03,5796.98,74.03,16384,2,6.0,0.0144,0.101
18840.5,7811.53,1453.12,242.17,2048,6,7.0,0.0114,0.1323
32612.08,1763.45,1871.99,112.24,8192,6,4.0,0.0089,0.144
146424.37624999997,4239.86,773.54,251.47,2048,6,6.0,0.034,0.0961
9370.55,3316.31,2221.72,29.51,4096,4,7.0,0.0043,0.1456
12409.19,5668.72,2947.38,5.25,1024,3,4.0,0.0136,0.0876
27169.48,447.21,4468.62,76.13,4096,6,5.0,0.0482,0.1654
3470.92,9747.7075,344.58,264.71000000000004,16384,0,4.0,0.0469,0.3319
64677.31,1829.99,7692.29,132.11,2048,1,6.0,0.0046,0.1039
145842.17,2468.88,2948.26,42.11,2048,2,4.0,0.0487,0.0675
32833.46,1808.05,3168.61,149.91,37888,1,6.0,0.016,0.0764
83581.7,1948.69,2609.77,147.47,8192,1,5.0,0.0439,0.086
25010.68,2250.26,5133.32,53.27,16384,1,6.0,0.0333,0.0407
135215.97,5177.57,5360.85,194.74,2048,6,3.0,0.037,0.1345
24818.35,5346.6,267.78,48.1,1024,2,1.0,0.041,0.0816
66291.76,9747.7075,1564.96,264.71000000000004,8192,3,4.0,0.0311,0.3319
15385.57,2073.97,278.82,148.29,4096,2,2.0,0.0256,0.1033
105307.74,9747.7075,5663.86,264.71000000000004,4096,4,1.0,0.0131,0.3319
9730.19,7533.22,609.48,45.46,4096,2,4.0,0.07894999999999999,0.1617
26682.16,2689.31,3256.33,50.37,2048,3,3.0,0.0233,0.0802
25141.14,9747.7075,1015.3,264.71000000000004,16384,3,7.0,0.0058,0.3319
22676.55,1621.71,3497.61,83.41,8192,1,4.0,0.0124,0.1844
57655.58,3395.01,5547.02,24.95,37888,4,3.0,0.0103,0.1844
26717.38,2571.05,3949.5,5.62,1024,0,4.0,0.0195,0.1241
53941.69,1046.67,3619.06,52.99,8192,1,2.0,0.0148,0.0904
80048.35,3302.23,1483.24,42.93,37888,2,8.0,0.0221,0.0683
11704.16,829.29,2300.95,126.12,1024,1,6.0,0.0202,0.1062
139419.08,9747.7075,2452.81,264.71000000000004,8192,2,5.0,0.0081,0.3319
146424.37624999997,2366.56,7428.84,122.92,4096,1,4.0,0.0338,0.1725
14673.83,630.26,2727.48,30.61,4096,5,9.0,0.0301,0.1982
47083.78,1911.64,2150.33,85.34,37888,1,7.0,0.0155,0.1054
43480.62,1927.24,2187.21,100.78,4096,3,8.0,0.0039,0.1283
81744.84,1955.77,2291.21,92.79,8192,1,5.0,0.0218,0.117
146424.37624999997,2283.73,1912.98,92.32,37888,1,7.0,0.0081,0.0164
19011.6,3437.47,2097.78,29.21,2048,4,3.0,0.07894999999999999,0.0406
2131.3,4929.47,1014.18,8.45,37888,0,3.0,0.0046,0.0136
87312.86,4430.72,2055.97,85.42,16384,5,6.0,0.0352,0.082
39867.23,1747.09,1993.48,71.73,2048,2,2.0,0.0005,0.1894
9443.29,9747.7075,7813.68,264.71000000000004,16384,2,2.0,0.0199,0.3319
26327.94,1824.59,3572.91,10.77,37888,3,7.0,0.0238,0.0103
16969.13,9234.77,559.53,256.78,2048,6,3.0,0.0083,0.1
139443.48,6411.36,3070.88,36.82,2048,2,6.0,0.0497,0.1048
12060.82,2122.25,3101.51,82.13,37888,2,3.0,0.0194,0.0072
50419.4,5849.22,4756.01,53.77,8192,0,2.0,0.0349,0.1019
76973.04,9747.7075,1293.12,255.4,8192,1,4.0,0.019,0.3319
100965.78,3007.45,9663.64875,10.69,37888,1,6.0,0.0368,0.0152
67710.62,4699.84,3393.49,145.98,37888,6,6.0,0.0258,0.0687
12520.8,4378.47,584.08,99.15,37888,3,6.0,0.0078,0.1621
25480.2,9747.7075,4073.95,264.71000000000004,2048,3,4.0,0.0029,0.3319
72385.78,1555.07,3854.57,60.97,16384,1,4.0,0.021,0.0847
133300.99,1898.4,1390.94,71.81,8192,3,7.0,0.024,0.0669
1300.32,7560.94,363.66,93.38,4096,2,5.0,0.0258,0.1387
29722.32,4547.45,2181.94,89.41,1024,1,4.0,0.0241,0.1585
146424.37624999997,1393.27,2087.46,126.84,8192,1,5.0,0.004,0.0537
34193.05,9747.7075,1999.53,264.71000000000004,37888,1,7.0,0.0091,0.3319
77844.89,2449.67,9663.64875,108.99,4096,4,7.0,0.0101,0.0702
6097.57,4981.75,392.09,120.92,8192,3,5.0,0.041,0.1608
21090.43,2671.33,6989.37,95.97,8192,1,6.0,0.0285,0.1788
56706.67,4499.36,5174.52,122.23,1024,1,7.0,0.0161,0.1136
55992.21,9747.7075,1950.33,204.95,4096,6,10.5,0.0442,0.3319
10932.94,6198.05,1091.55,64.91,4096,4,8.0,0.07894999999999999,0.1542
34862.45,5416.63,481.81,167.32,16384,6,5.0,0.0441,0.0107
28400.27,1108.02,704.85,73.19,1024,2,3.0,0.0284,0.0351
1560.73,1294.56,9031.24,36.07,2048,1,5.0,0.019,0.0771
14927.82,6074.49,1879.16,105.85,8192,0,4.0,0.07894999999999999,0.1713
163.46,1929.67,2894.09,130.51,4096,5,2.0,0.0283,0.111
3948.18,1688.08,3946.6,35.8,37888,2,3.0,0.0257,0.18
8906.87,4425.41,5667.01,76.41,4096,1,2.0,0.0404,0.0757
39007.21,1688.14,660.55,143.86,4096,3,6.0,0.0004,0.0035
19641.24,3298.5,1136.72,49.22,16384,1,4.0,0.0022,0.1267
146424.37624999997,1492.33,8414.92,92.21,1024,1,7.0,0.042,0.1208
32990.23,675.42,2689.49,48.9,16384,5,2.0,0.0242,0.16
2376.56,2556.87,2830.82,69.64,8192,3,5.0,0.0387,0.1759
25080.24,2758.39,1532.06,36.86,2048,4,8.0,0.07894999999999999,0.1885
34576.09,2257.73,5834.43,113.96,4096,4,3.0,0.0211,0.1497
7949.53,4727.16,5031.18,2.44,16384,2,4.0,0.0094,0.0653
86608.01,9747.7075,6449.19,264.71000000000004,8192,6,4.0,0.0313,0.3319
106824.26,1385.6,1418.18,15.65,37888,3,4.0,0.0394,0.0317
52088.28,3024.0,5276.61,4.07,8192,2,10.5,0.0474,0.0639
101027.7,2793.18,3829.61,244.87,1024,6,4.0,0.0277,0.1234
27181.28,3546.9,8216.76,51.04,1024,3,4.0,0.0103,0.0125
26241.16,2626.53,4611.0,98.44,16384,5,5.0,0.0394,0.1242
15459.23,1605.63,2082.65,124.34,2048,1,4.0,0.07894999999999999,0.147
5557.25,1132.82,3222.25,264.71000000000004,2048,6,4.0,0.0103,0.1415
4074.35,9747.7075,4748.06,264.71000000000004,37888,2,3.0,0.0473,0.3319
29571.77,3199.4,4437.55,140.92,37888,0,1.0,0.032,0.1991
14521.55,1787.93,1789.1,128.41,8192,1,5.0,0.0416,0.1753
10500.13,9747.7075,3566.49,214.43,8192,2,8.0,0.0179,0.3319
7682.77,3623.94,4941.92,48.45,8192,3,2.0,0.0078,0.1246
25406.69,5566.46,4138.83,10.66,2048,2,6.0,0.0473,0.0516
686.81,5077.33,3426.13,90.48,4096,2,5.0,0.039,0.0052
133953.07,1026.11,1700.35,264.71000000000004,8192,6,4.0,0.023,0.0285
40994.32,1562.25,3835.29,102.72,1024,3,3.0,0.0424,0.1859
16165.05,1189.86,4889.02,79.48,2048,1,2.0,0.0364,0.0401
69798.89,2730.52,638.38,127.72,2048,1,4.0,0.0493,0.1468
146424.37624999997,9747.7075,3517.03,264.71000000000004,4096,1,9.0,0.019,0.3319
63163.56,2200.48,9172.41,72.33,2048,0,3.0,0.0023,0.1803
2594.8,2183.64,2633.08,17.0,1024,1,4.0,0.0113,0.0724
53136.38,9747.7075,1745.55,264.71000000000004,4096,3,6.0,0.0219,0.3319
92101.55,558.51,1838.93,112.8,8192,2,5.0,0.0065,0.0183
13388.93,9747.7075,2168.52,264.71000000000004,4096,1,3.0,0.0213,0.3319
146424.37624999997,5117.9,2193.04,9.52,8192,1,7.0,0.0269,0.1829
21327.24,9747.7075,9663.64875,264.71000000000004,16384,2,4.0,0.0349,0.3319
78541.74,1611.96,2049.61,224.58,4096,6,3.0,0.0042,0.1854
5185.93,3663.76,1568.06,147.39,8192,0,4.0,0.0066,0.1654
17459.49,517.05,3778.65,26.97,1024,1,2.0,0.0353,0.0132
7524.15,3460.83,3258.86,120.82,1024,4,3.0,0.0008,0.1511
9468.34,1401.19,9663.64875,5.06,2048,0,8.0,0.0295,0.0863
71069.78,1992.58,8351.8,264.71000000000004,4096,6,6.0,0.0155,0.023
64094.97,528.55,1356.94,116.32,37888,3,6.0,0.0044,0.1293
75934.71,9747.7075,3292.14,221.09,37888,6,5.0,0.0203,0.1594
143214.69,1793.84,1950.15,36.78,16384,5,9.0,0.0352,0.0269
3596.64,2130.57,2985.11,107.29,2048,3,3.0,0.0029,0.0862
7575.83,9747.7075,1910.08,264.71000000000004,2048,2,5.0,0.0364,0.3319
142376.81,4168.85,6294.91,53.1,37888,6,1.0,0.0306,0.0718
48132.95,4434.0,5216.82,65.21,16384,2,4.0,0.0142,0.0307
51862.5,4764.01,3961.31,34.96,37888,0,5.0,0.0474,0.0604
9808.31,1882.02,4839.21,64.48,16384,1,6.0,0.001,0.1899
10320.79,4541.86,6420.39,98.61,2048,0,6.0,0.0244,0.0047
27501.48,2877.4,2980.7,145.09,37888,1,5.0,0.07894999999999999,0.0932
146424.37624999997,855.87,676.28,93.56,8192,1,3.0,0.0453,0.1056
2943.29,756.05,2143.71,58.24,2048,1,7.0,0.0402,0.1442
8516.55,5020.23,3197.98,103.92,16384,4,10.5,0.0414,0.1188
4018.68,2024.12,8040.16,55.88,2048,0,4.0,0.0023,0.1097
26733.27,1086.93,9663.64875,48.0,4096,1,2.0,0.0488,0.1045
21590.77,266.56,9180.07,62.75,37888,1,9.0,0.0288,0.042
32060.44,1092.16,6082.38,106.2,2048,0,8.0,0.0035,0.1797
29816.87,2846.38,5330.5,56.85,16384,1,8.0,0.0089,0.0288
75827.74,3023.46,1653.02,108.78,2048,4,2.0,0.0399,0.109
35469.64,9747.7075,2908.29,264.71000000000004,4096,4,3.0,0.0427,0.3319
2649.46,9747.7075,1663.45,264.71000000000004,16384,1,6.0,0.0493,0.3319
106905.69,7822.35,6601.75,140.9,1024,1,5.0,0.0162,0.1563
115907.48,1121.37,1362.74,58.15,16384,4,8.0,0.0111,0.0966
118045.96,891.73,9663.64875,138.38,2048,2,6.0,0.0025,0.0477
15234.92,2325.45,9663.64875,48.45,4096,4,7.0,0.0283,0.1787
3222.82,1334.22,6525.83,42.27,2048,0,1.0,0.0498,0.1584
6196.15,4021.52,2709.95,33.06,8192,2,7.0,0.0042,0.0244
1684.31,2122.14,1693.87,92.78,8192,2,6.0,0.0478,0.075
5567.28,1191.43,546.54,127.81,1024,1,6.0,0.0229,0.1947
146424.37624999997,7270.02,9067.88,106.95,16384,2,10.5,0.0097,0.0875
26538.98,2448.41,4016.76,27.35,4096,1,7.0,0.0293,0.0291
24991.82,1913.15,2679.8,133.16,8192,2,5.0,0.005,0.1964
52497.87,579.53,2509.18,122.34,1024,1,4.0,0.0402,0.1613
107009.43,3009.22,8306.34,80.21,8192,2,4.0,0.0085,0.1791
25168.27,773.04,5055.03,115.37,4096,0,7.0,0.0017,0.0656
104666.25,2102.38,1920.15,147.88,16384,1,4.0,0.0358,0.0892
29445.5,2796.89,2094.55,126.97,16384,4,4.0,0.0092,0.0817
17090.87,4748.23,1920.19,19.23,16384,3,6.0,0.0142,0.0953
29741.15,1424.83,4160.31,55.11,2048,3,3.0,0.0178,0.0089
14030.58,2793.6,6217.7,120.08,37888,1,3.0,0.0481,0.1057
7547.44,5758.95,342.84,128.79,37888,2,1.0,0.0201,0.0363
4153.5,4490.71,597.11,113.26,16384,1,7.0,0.0271,0.1394
29819.35,9747.7075,5298.12,264.71000000000004,2048,2,4.0,0.0245,0.3319
146424.37624999997,1648.8,4766.66,84.76,37888,1,6.0,0.0382,0.1443
27391.97,1932.43,4415.73,106.81,16384,1,6.0,0.0249,0.0538
146424.37624999997,970.44,1069.47,105.57,37888,1,4.0,0.0003,0.1675
697.09,2737.97,3325.12,130.97,4096,2,5.0,0.0343,0.1577
89421.05,1027.29,1919.9,72.6,1024,2,7.0,0.0445,0.0085
146424.37624999997,1422.22,6024.43,103.33,4096,3,4.0,0.036,0.0584
93912.91,3780.68,1359.21,85.75,16384,3,5.0,0.03,0.1258
5010.79,2919.23,4967.93,107.41,2048,1,5.0,0.0416,0.1501
70042.58,1216.3,2676.35,130.94,2048,1,5.0,0.0136,0.08
15717.61,5907.81,1332.04,0.71,16384,3,4.0,0.0149,0.0096
32438.18,1313.12,2100.5,37.11,4096,1,3.0,0.0311,0.1253
146424.37624999997,1495.66,9663.64875,92.31,2048,2,6.0,0.0167,0.1088
29712.94,1711.08,2043.71,121.59,37888,3,10.0,0.0405,0.0227
6648.84,1979.28,3768.07,130.37,16384,2,2.0,0.0105,0.16
18359.22,1107.8,1905.93,5.66,4096,0,6.0,0.0295,0.1
53321.53,1030.13,4413.67,51.71,2048,2,4.0,0.0063,0.0759
3892.9,3516.82,3309.65,133.33,1024,1,6.0,0.0278,0.1661
77386.54,4428.52,2435.49,134.53,1024,2,3.0,0.0341,0.121
30488.82,3988.67,9663.64875,53.55,2048,3,10.5,0.0484,0.1872
20475.28,578.72,5704.55,61.95,4096,1,10.0,0.07894999999999999,0.1653
17728.09,2229.51,3603.75,104.6,8192,2,7.0,0.0264,0.1556
3516.96,2670.19,7736.54,72.72,4096,1,7.0,0.0201,0.1139
101047.1,3535.3,3215.81,22.18,37888,0,6.0,0.0021,0.0145
29849.34,4290.04,1194.71,92.29,8192,1,7.0,0.0241,0.1173
31107.7,2886.07,2647.35,112.08,4096,6,6.0,0.0445,0.1307
2311.17,3833.85,3342.71,48.91,2048,5,2.0,0.0103,0.1511
45122.8,1300.23,2129.78,6.27,4096,3,7.0,0.0364,0.1358
56189.37,2988.11,7348.4,78.29,37888,2,5.0,0.0132,0.0504
23799.52,3422.51,830.72,19.34,4096,3,10.0,0.0048,0.0469
9790.53,1092.29,4179.73,137.17,37888,1,5.0,0.0221,0.1706
2457.99,6906.67,6145.85,16.26,1024,0,1.0,0.0135,0.1383
1631.19,3332.14,1315.32,15.59,4096,1,5.0,0.0461,0.0811
23655.96,2465.99,5770.72,88.41,8192,4,3.0,0.0142,0.125
63590.15,9747.7075,545.46,264.71000000000004,8192,2,4.0,0.0011,0.3319
28818.65,3340.74,2783.53,34.47,16384,0,7.0,0.07894999999999999,0.1389
3516.73,3529.7,1308.89,116.79,4096,0,6.0,0.0014,0.1046
85146.79,9747.7075,3887.48,14.32,8192,2,5.0,0.0133,0.0987
19423.46,3661.65,6159.86,131.92,1024,1,2.0,0.0366,0.0142
29898.84,2397.19,4003.51,111.08,37888,1,5.0,0.0426,0.0214
52199.91,3365.36,1141.57,263.4,16384,6,8.0,0.0335,0.0206
74638.35,9747.7075,153.69,21.41,16384,1,5.0,0.0318,0.1931
23157.51,2441.41,2509.38,50.42,8192,2,4.0,0.008,0.1888
7989.82,1082.94,4474.79,36.59,37888,1,9.0,0.0295,0.0863
48054.09,581.22,3495.76,48.53,1024,1,2.0,0.0316,0.196
110379.24,2007.21,4737.34,247.54,4096,6,8.0,0.0274,0.0586
26802.86,3126.76,5074.93,40.76,4096,1,4.0,0.0496,0.1015
84873.78,9747.7075,3357.14,264.71000000000004,8192,1,4.0,0.0252,0.3319
9820.72,907.88,165.22,15.0,37888,2,7.0,0.07894999999999999,0.1457
118237.31,5890.95,618.22,115.36,2048,2,5.0,0.005,0.0119
89898.62,4630.08,1863.19,109.23,37888,3,6.0,0.0309,0.0068
146424.37624999997,844.65,7980.08,56.07,1024,1,6.0,0.0386,0.1467
